Date,Open,High,Low,Close,Adj Close,Volume
2010-10-04,1720.781128,1745.363770,1622.450806,1647.033325,1123.784546,418340822
2010-10-11,1671.615967,1720.781128,1634.742065,1708.489868,1165.716797,595870953
2010-10-18,1696.198608,1708.489868,1647.033325,1683.907227,1148.943970,276864665
2010-10-25,1696.198608,1757.655029,1671.615967,1720.781128,1174.103394,391000332
2010-11-01,1745.363770,1769.946289,1696.198608,1769.946289,1207.649048,341347301
2010-11-08,1757.655029,1782.237549,1671.615967,1696.198608,1157.330444,279372539
2010-11-15,1708.489868,1769.946289,1683.907227,1745.363770,1190.876343,192697368
2010-11-22,1782.237549,1782.237549,1647.033325,1659.324707,1132.171265,286104947
2010-11-29,1671.615967,1696.198608,1560.994263,1647.033325,1123.784546,598653409
2010-12-06,1671.615967,1696.198608,1634.742065,1647.033325,1123.784546,298680923
2010-12-13,1597.868164,1671.615967,1560.994263,1573.285645,1073.465820,436282383
2010-12-20,1536.411743,1610.159546,1499.537842,1560.994263,1065.079224,351232347
2010-12-27,1597.868164,1647.033325,1573.285645,1597.868164,1093.568970,253799561
2011-01-03,1585.576904,1696.198608,1548.703003,1573.285645,1076.744751,727478335
2011-01-10,1474.955200,1548.703003,1388.916260,1413.498779,967.387939,1386463069
2011-01-17,1388.916260,1450.372681,1315.168457,1376.624878,942.151733,1200386239
2011-01-24,1352.042358,1499.537842,1327.459717,1487.246582,1017.860352,1138409443
2011-01-31,1462.663940,1536.411743,1413.498779,1462.663940,1001.036255,771031521
2011-02-07,1474.955200,1512.500000,1350.000000,1387.500000,949.594666,1142285625
2011-02-14,1400.000000,1487.500000,1337.500000,1475.000000,1009.478943,1204694000
2011-02-21,1500.000000,1512.500000,1387.500000,1437.500000,983.814331,1125156000
2011-02-28,1450.000000,1550.000000,1412.500000,1550.000000,1060.808594,965062000
2011-03-07,1587.500000,1612.500000,1512.500000,1537.500000,1052.253418,905934000
2011-03-14,1537.500000,1550.000000,1475.000000,1500.000000,1026.588623,680148000
2011-03-21,1500.000000,1575.000000,1475.000000,1575.000000,1077.918335,1243074000
2011-03-28,1550.000000,1712.500000,1537.500000,1712.500000,1172.022217,947340000
2011-04-04,1712.500000,1750.000000,1650.000000,1750.000000,1197.686890,890316000
2011-04-11,1737.500000,1762.500000,1662.500000,1700.000000,1163.467285,400414000
2011-04-18,1675.000000,1787.500000,1637.500000,1775.000000,1214.796875,639248000
2011-04-25,1762.500000,1812.500000,1725.000000,1787.500000,1223.351563,476290000
2011-05-02,1837.500000,1837.500000,1737.500000,1750.000000,1197.686890,715422000
2011-05-09,1725.000000,1787.500000,1700.000000,1787.500000,1223.351563,724058000
2011-05-16,1762.500000,1825.000000,1737.500000,1812.500000,1240.461548,525014000
2011-05-23,1775.000000,1800.000000,1725.000000,1787.500000,1223.351563,477616000
2011-05-30,1800.000000,1812.500000,1750.000000,1775.000000,1214.796875,529010000
2011-06-06,1750.000000,1762.500000,1725.000000,1750.000000,1197.686890,471604000
2011-06-13,1725.000000,1762.500000,1675.000000,1700.000000,1163.467285,490730000
2011-06-20,1712.500000,1775.000000,1687.500000,1762.500000,1227.542725,395846000
2011-06-27,1762.500000,1825.000000,1750.000000,1825.000000,1271.072510,500680000
2011-07-04,1825.000000,1925.000000,1787.500000,1900.000000,1323.308472,534950000
2011-07-11,1925.000000,2000.000000,1875.000000,1975.000000,1375.544067,580430000
2011-07-18,1962.500000,1975.000000,1875.000000,1900.000000,1323.308472,518090000
2011-07-25,1925.000000,2037.500000,1875.000000,1962.500000,1366.838379,584180000
2011-08-01,2012.500000,2025.000000,1775.000000,1837.500000,1279.778442,822246000
2011-08-08,1837.500000,1875.000000,1700.000000,1800.000000,1253.660522,1282032000
2011-08-15,1825.000000,1850.000000,1725.000000,1737.500000,1210.130615,713268000
2011-08-22,1700.000000,1750.000000,1662.500000,1712.500000,1192.718750,611664000
2011-08-29,1712.500000,1712.500000,1712.500000,1712.500000,1192.718750,0
2011-09-05,1712.500000,1825.000000,1675.000000,1800.000000,1253.660522,752814000
2011-09-12,1725.000000,1762.500000,1537.500000,1662.500000,1157.894775,1086882000
2011-09-19,1587.500000,1650.000000,1275.000000,1400.000000,975.069397,1481736000
2011-09-26,1375.000000,1637.500000,1325.000000,1575.000000,1096.953125,1314024000
2011-10-03,1437.500000,1575.000000,1375.000000,1500.000000,1044.716919,1167778000
2011-10-10,1562.500000,1700.000000,1487.500000,1650.000000,1149.188965,745548000
2011-10-17,1687.500000,1700.000000,1575.000000,1612.500000,1123.070801,587282000
2011-10-24,1725.000000,1825.000000,1650.000000,1800.000000,1253.660522,965432000
2011-10-31,1787.500000,1812.500000,1637.500000,1800.000000,1253.660522,695742000
2011-11-07,1800.000000,1850.000000,1762.500000,1787.500000,1244.954346,574394000
2011-11-14,1825.000000,1825.000000,1687.500000,1700.000000,1184.012695,660744000
2011-11-21,1637.500000,1700.000000,1600.000000,1612.500000,1123.070801,918210000
2011-11-28,1600.000000,1675.000000,1575.000000,1675.000000,1166.600830,616240000
2011-12-05,1675.000000,1687.500000,1612.500000,1650.000000,1149.188965,595918000
2011-12-12,1650.000000,1687.500000,1550.000000,1675.000000,1166.600830,696052000
2011-12-19,1675.000000,1750.000000,1662.500000,1700.000000,1184.012695,373458000
2011-12-26,1700.000000,1700.000000,1625.000000,1687.500000,1175.306641,220790000
2012-01-02,1675.000000,1725.000000,1662.500000,1675.000000,1166.600830,403392000
2012-01-09,1675.000000,1725.000000,1650.000000,1712.500000,1192.718750,433464012
2012-01-16,1675.000000,1787.500000,1675.000000,1762.500000,1227.542725,857860000
2012-01-23,1762.500000,1775.000000,1700.000000,1712.500000,1192.718750,422744000
2012-01-30,1662.500000,1712.500000,1625.000000,1637.500000,1140.482910,1052930000
2012-02-06,1600.000000,1650.000000,1500.000000,1537.500000,1070.835083,2395414000
2012-02-13,1587.500000,1600.000000,1525.000000,1587.500000,1105.659058,838640000
2012-02-20,1600.000000,1625.000000,1512.500000,1525.000000,1062.129272,865918000
2012-02-27,1512.500000,1625.000000,1500.000000,1625.000000,1131.776978,831396000
2012-03-05,1625.000000,1675.000000,1587.500000,1650.000000,1149.188965,744616008
2012-03-12,1675.000000,1725.000000,1662.500000,1725.000000,1201.424805,945428000
2012-03-19,1725.000000,1737.500000,1700.000000,1712.500000,1192.718750,332792000
2012-03-26,1687.500000,1737.500000,1662.500000,1712.500000,1192.718750,692776000
2012-04-02,1737.500000,1762.500000,1700.000000,1762.500000,1227.542725,361178000
2012-04-09,1737.500000,1775.000000,1712.500000,1750.000000,1218.836670,422386000
2012-04-16,1737.500000,1787.500000,1725.000000,1787.500000,1244.954346,413940000
2012-04-23,1737.500000,1837.500000,1737.500000,1825.000000,1271.072510,570908000
2012-04-30,1850.000000,1862.500000,1787.500000,1837.500000,1279.778442,548162000
2012-05-07,1787.500000,1837.500000,1775.000000,1800.000000,1253.660522,395410000
2012-05-14,1800.000000,1825.000000,1737.500000,1775.000000,1236.248657,320210000
2012-05-21,1737.500000,1800.000000,1687.500000,1725.000000,1219.325073,541892000
2012-05-28,1762.500000,1800.000000,1662.500000,1725.000000,1219.325073,338236000
2012-06-04,1650.000000,1775.000000,1637.500000,1737.500000,1228.160645,369660000
2012-06-11,1750.000000,1762.500000,1687.500000,1750.000000,1236.996338,187010000
2012-06-18,1775.000000,1837.500000,1737.500000,1800.000000,1272.339233,293126000
2012-06-25,1800.000000,1825.000000,1737.500000,1800.000000,1272.339233,464040000
2012-07-02,1812.500000,1850.000000,1750.000000,1775.000000,1254.667969,390802000
2012-07-09,1725.000000,1775.000000,1712.500000,1775.000000,1254.667969,474372000
2012-07-16,1775.000000,1937.500000,1775.000000,1925.000000,1360.696167,537222000
2012-07-23,1850.000000,1950.000000,1800.000000,1912.500000,1351.860229,390238000
2012-07-30,1962.500000,2112.500000,1950.000000,2075.000000,1466.724487,566402000
2012-08-06,2025.000000,2087.500000,1962.500000,2087.500000,1475.559937,306310000
2012-08-13,2062.500000,2100.000000,2025.000000,2087.500000,1475.559937,139842000
2012-08-20,2087.500000,2150.000000,2025.000000,2050.000000,1449.053101,165072000
2012-08-27,2050.000000,2062.500000,1837.500000,1950.000000,1378.367432,548646000
2012-09-03,1975.000000,2000.000000,1937.500000,1975.000000,1396.038818,296434000
2012-09-10,1975.000000,1987.500000,1900.000000,1987.500000,1404.874512,592312000
2012-09-17,2012.500000,2012.500000,1962.500000,1987.500000,1404.874512,342024000
2012-09-24,2000.000000,2075.000000,1962.500000,2050.000000,1449.053101,450060000
2012-10-01,2012.500000,2050.000000,1987.500000,2025.000000,1431.381714,304210000
2012-10-08,2025.000000,2050.000000,1975.000000,2025.000000,1431.381714,392766000
2012-10-15,2037.500000,2075.000000,2000.000000,2012.500000,1422.545898,371412000
2012-10-22,2050.000000,2062.500000,2000.000000,2050.000000,1449.053101,244884000
2012-10-29,2050.000000,2100.000000,2037.500000,2100.000000,1484.395508,486092000
2012-11-05,2100.000000,2150.000000,2075.000000,2150.000000,1519.738525,266400000
2012-11-12,2137.500000,2187.500000,2100.000000,2175.000000,1537.409790,153530000
2012-11-19,2125.000000,2187.500000,2100.000000,2175.000000,1537.409790,243896000
2012-11-26,2200.000000,2225.000000,2050.000000,2062.500000,1457.888672,414826000
2012-12-03,2112.500000,2112.500000,1987.500000,1987.500000,1404.874512,640774000
2012-12-10,1987.500000,2050.000000,1975.000000,2012.500000,1422.545898,673274000
2012-12-17,2037.500000,2050.000000,1975.000000,2000.000000,1413.710327,561564000
2012-12-24,2000.000000,2025.000000,1925.000000,2025.000000,1431.381714,179896012
2012-12-31,1950.000000,2075.000000,1950.000000,2062.500000,1457.888672,248060000
2013-01-07,2050.000000,2087.500000,2000.000000,2012.500000,1422.545898,529474000
2013-01-14,2100.000000,2175.000000,2000.000000,2175.000000,1537.409790,415688000
2013-01-21,2137.500000,2200.000000,2087.500000,2200.000000,1555.081299,259184000
2013-01-28,2187.500000,2375.000000,2150.000000,2250.000000,1590.424194,380526000
2013-02-04,2225.000000,2325.000000,2175.000000,2212.500000,1563.916992,431170000
2013-02-11,2187.500000,2287.500000,2187.500000,2275.000000,1608.095459,365366000
2013-02-18,2275.000000,2387.500000,2262.500000,2387.500000,1687.616699,357420000
2013-02-25,2437.500000,2537.500000,2362.500000,2475.000000,1749.466553,524766000
2013-03-04,2475.000000,2512.500000,2375.000000,2462.500000,1740.630859,375470000
2013-03-11,2487.500000,2500.000000,2437.500000,2500.000000,1767.137817,326024000
2013-03-18,2500.000000,2512.500000,2362.500000,2387.500000,1687.616699,540876000
2013-03-25,2400.000000,2512.500000,2375.000000,2500.000000,1767.137817,422752000
2013-04-01,2512.500000,2512.500000,2450.000000,2512.500000,1775.973511,284250012
2013-04-08,2500.000000,2612.500000,2487.500000,2587.500000,1828.987671,482272000
2013-04-15,2550.000000,2687.500000,2512.500000,2650.000000,1873.165894,367750000
2013-04-22,2650.000000,2675.000000,2612.500000,2662.500000,1882.001953,333360000
2013-04-29,2650.000000,2662.500000,2450.000000,2450.000000,1731.795166,631872000
2013-05-06,2462.500000,2612.500000,2425.000000,2575.000000,1854.869751,420882000
2013-05-13,2562.500000,2562.500000,2500.000000,2512.500000,1809.848877,384496000
2013-05-20,2512.500000,2637.500000,2462.500000,2512.500000,1809.848877,539852000
2013-05-27,2500.000000,2587.500000,2425.000000,2425.000000,1746.819092,639938000
2013-06-03,2425.000000,2475.000000,2312.500000,2350.000000,1692.793823,534466000
2013-06-10,2350.000000,2400.000000,2125.000000,2362.500000,1701.798096,1095524000
2013-06-17,2337.500000,2387.500000,2100.000000,2150.000000,1548.726318,613340012
2013-06-24,2162.500000,2250.000000,2062.500000,2250.000000,1620.760010,679464000
2013-07-01,2262.500000,2262.500000,2012.500000,2037.500000,1467.688354,613158000
2013-07-08,2037.500000,2175.000000,1862.500000,2062.500000,1485.696777,995594000
2013-07-15,2100.000000,2212.500000,2012.500000,2175.000000,1566.734741,570222000
2013-07-22,2187.500000,2250.000000,2125.000000,2187.500000,1575.739014,441970000
2013-07-29,2162.500000,2225.000000,2125.000000,2175.000000,1566.734741,325602000
2013-08-05,2175.000000,2175.000000,2175.000000,2175.000000,1566.734741,0
2013-08-12,2137.500000,2162.500000,2012.500000,2075.000000,1494.701050,553036000
2013-08-19,2037.500000,2050.000000,1775.000000,1850.000000,1332.625000,1566276000
2013-08-26,1850.000000,1850.000000,1562.500000,1775.000000,1278.599609,1475312000
2013-09-02,1800.000000,1825.000000,1637.500000,1675.000000,1206.565796,595194000
2013-09-09,1712.500000,2125.000000,1675.000000,2125.000000,1530.718018,1539000000
2013-09-16,2137.500000,2575.000000,2137.500000,2237.500000,1611.755981,874890000
2013-09-23,2175.000000,2212.500000,2037.500000,2075.000000,1494.701050,676574000
2013-09-30,2000.000000,2125.000000,1987.500000,2087.500000,1503.704956,438834000
2013-10-07,2075.000000,2225.000000,2062.500000,2137.500000,1539.721924,530008000
2013-10-14,2137.500000,2187.500000,2012.500000,2062.500000,1485.696777,508644000
2013-10-21,2087.500000,2237.500000,2037.500000,2200.000000,1584.743286,1026736000
2013-10-28,2225.000000,2237.500000,2075.000000,2087.500000,1503.704956,434278000
2013-11-04,2075.000000,2112.500000,2012.500000,2050.000000,1476.692505,341014000
2013-11-11,2062.500000,2062.500000,1837.500000,1950.000000,1404.658691,958616000
2013-11-18,1962.500000,1975.000000,1850.000000,1887.500000,1359.637573,760362000
2013-11-25,1925.000000,1962.500000,1862.500000,1912.500000,1377.645874,497408000
2013-12-02,1925.000000,1962.500000,1825.000000,1825.000000,1314.616455,369366000
2013-12-09,1875.000000,1975.000000,1862.500000,1925.000000,1386.650146,359402000
2013-12-16,1875.000000,2000.000000,1862.500000,2000.000000,1440.675659,322240000
2013-12-23,1975.000000,1987.500000,1912.500000,1912.500000,1377.645874,161890000
2013-12-30,1937.500000,2025.000000,1925.000000,1950.000000,1404.658691,247622000
2014-01-06,1950.000000,2093.750000,1900.000000,2062.500000,1485.696777,417952400
2014-01-13,2125.000000,2381.250000,2118.750000,2187.500000,1575.739014,584371600
2014-01-20,2200.000000,2268.750000,2156.250000,2168.750000,1562.232544,417349600
2014-01-27,2062.500000,2187.500000,2037.500000,2175.000000,1566.734741,697712000
2014-02-03,2206.250000,2212.500000,2100.000000,2193.750000,1580.241089,460404000
2014-02-10,2212.500000,2275.000000,2187.500000,2256.250000,1625.262207,576953600
2014-02-17,2268.750000,2356.250000,2262.500000,2356.250000,1697.296143,786754000
2014-02-24,2375.000000,2412.500000,2206.250000,2275.000000,1638.768433,715790000
2014-03-03,2250.000000,2375.000000,2250.000000,2312.500000,1665.781250,618702400
2014-03-10,2343.750000,2562.500000,2275.000000,2537.500000,1827.857178,738303600
2014-03-17,2500.000000,2537.500000,2331.250000,2343.750000,1688.291626,876459600
2014-03-24,2375.000000,2418.750000,2350.000000,2362.500000,1701.798096,797948400
2014-03-31,2362.500000,2587.500000,2362.500000,2531.250000,1869.041382,701038000
2014-04-07,2531.250000,2575.000000,2381.250000,2425.000000,1790.587646,865788800
2014-04-14,2418.750000,2525.000000,2418.750000,2462.500000,1818.277344,472782400
2014-04-21,2468.750000,2500.000000,2431.250000,2475.000000,1827.507202,375174400
2014-04-28,2500.000000,2500.000000,2431.250000,2468.750000,1822.892334,342192800
2014-05-05,2468.750000,2525.000000,2443.750000,2518.750000,1859.811401,252335600
2014-05-12,2525.000000,2650.000000,2493.750000,2650.000000,1956.724731,553780000
2014-05-19,2656.250000,2706.250000,2500.000000,2593.750000,1915.190308,663166000
2014-05-26,2581.250000,2612.500000,2512.500000,2543.750000,1878.270996,362618400
2014-06-02,2550.000000,2562.500000,2506.250000,2518.750000,1859.811401,483964800
2014-06-09,2450.000000,2543.750000,2437.500000,2481.250000,1832.122070,567928400
2014-06-16,2462.500000,2481.250000,2437.500000,2450.000000,1809.047363,382425600
2014-06-23,2437.500000,2475.000000,2406.250000,2412.500000,1781.357910,540350800
2014-06-30,2431.250000,2468.750000,2406.250000,2418.750000,1785.972656,504171200
2014-07-07,2481.250000,2750.000000,2431.250000,2625.000000,1938.265015,1652848000
2014-07-14,2625.000000,2675.000000,2587.500000,2656.250000,1961.339966,567591600
2014-07-21,2662.500000,2687.500000,2537.500000,2562.500000,1892.115845,683685200
2014-07-28,2562.500000,2562.500000,2562.500000,2562.500000,1892.115845,0
2014-08-04,2568.750000,2600.000000,2506.250000,2550.000000,1882.885864,470675200
2014-08-11,2618.750000,2637.500000,2568.750000,2612.500000,1929.035034,345903200
2014-08-18,2618.750000,2662.500000,2606.250000,2631.250000,1942.879761,467975200
2014-08-25,2643.750000,2650.000000,2593.750000,2593.750000,1915.190308,278950000
2014-09-01,2625.000000,2650.000000,2593.750000,2618.750000,1933.650269,246470800
2014-09-08,2637.500000,2662.500000,2550.000000,2550.000000,1882.885864,412648400
2014-09-15,2556.250000,2650.000000,2512.500000,2631.250000,1942.879761,372224800
2014-09-22,2662.500000,2675.000000,2506.250000,2512.500000,1855.196655,655746800
2014-09-29,2518.750000,2593.750000,2387.500000,2412.500000,1781.357910,676629600
2014-10-06,2456.250000,2475.000000,2337.500000,2387.500000,1762.898315,630186000
2014-10-13,2350.000000,2525.000000,2325.000000,2481.250000,1832.122070,588863600
2014-10-20,2531.250000,2556.250000,2487.500000,2525.000000,1864.426758,439687200
2014-10-27,2493.750000,2587.500000,2481.250000,2587.500000,1910.575562,327556000
2014-11-03,2593.750000,2631.250000,2525.000000,2543.750000,1878.270996,314891600
2014-11-10,2575.000000,2681.250000,2562.500000,2625.000000,1938.265015,366185600
2014-11-17,2625.000000,2662.500000,2587.500000,2593.750000,1915.190308,338270800
2014-11-24,2625.000000,2643.750000,2612.500000,2631.250000,1942.879761,288994800
2014-12-01,2637.500000,2700.000000,2631.250000,2662.500000,1965.954590,346433200
2014-12-08,2687.500000,2718.750000,2618.750000,2687.500000,1984.413940,321335600
2014-12-15,2650.000000,2693.750000,2531.250000,2662.500000,1965.954590,581055600
2014-12-22,2675.000000,2687.500000,2650.000000,2675.000000,1975.184570,99616400
2014-12-29,2675.000000,2712.500000,2656.250000,2706.250000,1998.258789,161274800
2015-01-05,2712.500000,2806.250000,2668.750000,2781.250000,2053.637939,376682000
2015-01-12,2756.250000,2781.250000,2656.250000,2675.000000,1975.184570,391199200
2015-01-19,2662.500000,2843.750000,2650.000000,2843.750000,2099.787109,527995600
2015-01-26,2787.500000,2812.500000,2725.000000,2750.000000,2030.563477,431586000
2015-02-02,2750.000000,2868.750000,2737.500000,2837.500000,2095.172119,541598800
2015-02-09,2850.000000,2993.750000,2850.000000,2975.000000,2196.700439,515620000
2015-02-16,2975.000000,3075.000000,2912.500000,3018.750000,2229.004639,356477200
2015-02-23,2975.000000,3018.750000,2943.750000,3000.000000,2215.159668,424812400
2015-03-02,2975.000000,3025.000000,2950.000000,3025.000000,2233.619629,347261200
2015-03-09,3000.000000,3018.750000,2937.500000,2975.000000,2196.700439,386289600
2015-03-16,2975.000000,3075.000000,2962.500000,3050.000000,2252.079346,317819600
2015-03-23,3068.750000,3068.750000,2962.500000,2987.500000,2205.929932,265416800
2015-03-30,3012.500000,3137.500000,3000.000000,3068.750000,2306.255371,326706400
2015-04-06,3075.000000,3081.250000,2987.500000,3000.000000,2254.587402,388844400
2015-04-13,3012.500000,3025.000000,2943.750000,3000.000000,2254.587402,328693600
2015-04-20,3000.000000,3037.500000,2975.000000,2975.000000,2235.799561,276242000
2015-04-27,2950.000000,2950.000000,2587.500000,2687.500000,2019.734375,1100811600
2015-05-04,2693.750000,2850.000000,2675.000000,2793.750000,2099.584229,633582000
2015-05-11,2793.750000,2837.500000,2731.250000,2737.500000,2057.311035,371202000
2015-05-18,2737.500000,2931.250000,2737.500000,2856.250000,2146.555176,451910800
2015-05-25,2812.500000,2825.000000,2681.250000,2693.750000,2024.431885,606054800
2015-06-01,2700.000000,2706.250000,2600.000000,2668.750000,2005.643555,430294800
2015-06-08,2643.750000,2656.250000,2406.250000,2475.000000,1860.034912,619180000
2015-06-15,2450.000000,2512.500000,2337.500000,2500.000000,1878.822998,611781200
2015-06-22,2518.750000,2562.500000,2456.250000,2525.000000,1897.611450,473844400
2015-06-29,2487.500000,2550.000000,2475.000000,2543.750000,1911.702271,318891600
2015-07-06,2506.250000,2537.500000,2456.250000,2500.000000,1878.822998,346785200
2015-07-13,2500.000000,2550.000000,2487.500000,2500.000000,1878.822998,273468800
2015-07-20,2500.000000,2600.000000,2487.500000,2500.000000,1878.822998,328204000
2015-07-27,2493.750000,2512.500000,2318.750000,2381.250000,1789.578735,699769600
2015-08-03,2350.000000,2518.750000,2350.000000,2412.500000,1813.064087,743977600
2015-08-10,2437.500000,2437.500000,2131.250000,2250.000000,1690.940674,701844000
2015-08-17,2250.000000,2250.000000,2100.000000,2125.000000,1596.999634,398965600
2015-08-24,2068.750000,2318.750000,2031.250000,2268.750000,1705.031616,1021933200
2015-08-31,2243.750000,2281.250000,2150.000000,2206.250000,1658.061279,384406000
2015-09-07,2200.000000,2231.250000,2137.500000,2162.500000,1625.181885,365015600
2015-09-14,2175.000000,2187.500000,2150.000000,2162.500000,1625.181885,312960800
2015-09-21,2162.500000,2175.000000,1931.250000,1931.250000,1451.390869,315604800
2015-09-28,1931.250000,2031.250000,1787.500000,1918.750000,1441.996582,398619200
2015-10-05,1962.500000,2318.750000,1950.000000,2275.000000,1709.729004,640752400
2015-10-12,2250.000000,2306.250000,2212.500000,2231.250000,1676.849487,336599200
2015-10-19,2237.500000,2362.500000,2237.500000,2350.000000,1766.093628,394264000
2015-10-26,2375.000000,2412.500000,2175.000000,2175.000000,1634.575928,594911600
2015-11-02,2168.750000,2287.500000,2100.000000,2243.750000,1686.243652,439163600
2015-11-09,2200.000000,2225.000000,2037.500000,2168.750000,1629.879028,498596800
2015-11-16,2112.500000,2193.750000,2087.500000,2168.750000,1629.879028,296349200
2015-11-23,2181.250000,2318.750000,2150.000000,2243.750000,1686.243652,303446800
2015-11-30,2225.000000,2250.000000,2125.000000,2187.500000,1643.970093,530157200
2015-12-07,2212.500000,2287.500000,2187.500000,2187.500000,1643.970093,265526000
2015-12-14,2125.000000,2287.500000,2112.500000,2181.250000,1639.273071,404378000
2015-12-21,2181.250000,2231.250000,2181.250000,2218.750000,1667.455566,113539200
2015-12-28,2175.000000,2312.500000,2175.000000,2312.500000,1737.911377,214652000
2016-01-04,2300.000000,2387.500000,2268.750000,2318.750000,1742.608276,462273200
2016-01-11,2275.000000,2368.750000,2250.000000,2318.750000,1742.608276,435499200
2016-01-18,2312.500000,2350.000000,2306.250000,2343.750000,1761.396484,420463200
2016-01-25,2350.000000,2400.000000,2343.750000,2400.000000,1803.670044,423071200
2016-02-01,2400.000000,2600.000000,2337.500000,2587.500000,1944.581787,606560800
2016-02-08,2587.500000,2587.500000,2412.500000,2431.250000,1827.155273,392983200
2016-02-15,2450.000000,2468.750000,2300.000000,2325.000000,1747.305298,891448800
2016-02-22,2306.250000,2381.250000,2293.750000,2368.750000,1780.184937,396887200
2016-02-29,2368.750000,2443.750000,2343.750000,2443.750000,1836.549561,461060000
2016-03-07,2462.500000,2525.000000,2450.000000,2525.000000,1897.611450,445848000
2016-03-14,2525.000000,2562.500000,2500.000000,2525.000000,1897.611450,289639600
2016-03-21,2525.000000,2581.250000,2525.000000,2556.250000,1921.096313,444168400
2016-03-28,2543.750000,2593.750000,2481.250000,2525.000000,1897.611450,505060800
2016-04-04,2525.000000,2612.500000,2443.750000,2462.500000,1899.324951,427380800
2016-04-11,2462.500000,2462.500000,2362.500000,2387.500000,1841.477417,153933200
2016-04-18,2387.500000,2500.000000,2387.500000,2493.750000,1923.427734,237684800
2016-04-25,2487.500000,2487.500000,2318.750000,2412.500000,1860.760010,444007600
2016-05-02,2406.250000,2468.750000,2350.000000,2425.000000,1870.401245,213850400
2016-05-09,2400.000000,2425.000000,2287.500000,2325.000000,1793.270874,458285200
2016-05-16,2275.000000,2287.500000,2162.500000,2175.000000,1677.576050,722017200
2016-05-23,2193.750000,2281.250000,2187.500000,2262.500000,1745.064819,347204400
2016-05-30,2281.250000,2331.250000,2250.000000,2281.250000,1759.526855,307726000
2016-06-06,2287.500000,2375.000000,2281.250000,2318.750000,1788.450439,260598800
2016-06-13,2300.000000,2306.250000,2218.750000,2237.500000,1725.782471,313285600
2016-06-20,2275.000000,2300.000000,2212.500000,2262.500000,1745.064819,353464800
2016-06-27,2250.000000,2425.000000,2231.250000,2350.000000,1812.553467,484580000
2016-07-04,2350.000000,2350.000000,2350.000000,2350.000000,1812.553467,0
2016-07-11,2350.000000,2543.750000,2350.000000,2418.750000,1865.580444,862483600
2016-07-18,2400.000000,2618.750000,2393.750000,2481.250000,1913.786743,681166800
2016-07-25,2487.500000,2581.250000,2450.000000,2525.000000,1947.531128,732953600
2016-08-01,2556.250000,2850.000000,2550.000000,2850.000000,2198.203125,983716000
2016-08-08,2875.000000,2987.500000,2718.750000,2768.750000,2135.535156,689171600
2016-08-15,2756.250000,2906.250000,2725.000000,2862.500000,2207.844238,409594800
2016-08-22,2856.250000,2887.500000,2800.000000,2850.000000,2198.203125,393752800
2016-08-29,2800.000000,2837.500000,2718.750000,2793.750000,2154.817627,371288400
2016-09-05,2825.000000,2831.250000,2706.250000,2712.500000,2092.149658,287302400
2016-09-12,2712.500000,2812.500000,2625.000000,2768.750000,2135.535156,357026000
2016-09-19,2793.750000,2925.000000,2781.250000,2875.000000,2217.486084,313069600
2016-09-26,2900.000000,2937.500000,2787.500000,2800.000000,2159.638428,722965600
2016-10-03,2831.250000,2837.500000,2706.250000,2725.000000,2101.791260,463999600
2016-10-10,2743.750000,2843.750000,2687.500000,2837.500000,2188.562012,373355200
2016-10-17,2812.500000,2875.000000,2806.250000,2806.250000,2164.458984,279431600
2016-10-24,2806.250000,2856.250000,2706.250000,2843.750000,2193.382813,392061600
2016-10-31,2850.000000,2912.500000,2737.500000,2775.000000,2140.355469,429704800
2016-11-07,2825.000000,2975.000000,2712.500000,2712.500000,2092.149658,521469200
2016-11-14,2675.000000,2737.500000,2512.500000,2731.250000,2106.611572,425809200
2016-11-21,2675.000000,2731.250000,2506.250000,2537.500000,1957.172119,567486800
2016-11-28,2537.500000,2693.750000,2506.250000,2675.000000,2063.226318,539538800
2016-12-05,2650.000000,2750.000000,2643.750000,2743.750000,2116.252441,308748800
2016-12-12,2743.750000,2743.750000,2650.000000,2687.500000,2072.866943,217538800
2016-12-19,2687.500000,2737.500000,2675.000000,2693.750000,2077.687988,254672000
2016-12-26,2693.750000,2931.250000,2687.500000,2893.750000,2231.947510,300199200
2017-01-02,2893.750000,2893.750000,2781.250000,2843.750000,2193.382813,212414400
2017-01-09,2856.250000,2900.000000,2775.000000,2775.000000,2140.355469,215246000
2017-01-16,2812.500000,2812.500000,2725.000000,2750.000000,2121.073486,347112800
2017-01-23,2725.000000,2762.500000,2725.000000,2743.750000,2116.252441,250136000
2017-01-30,2762.500000,2775.000000,2725.000000,2768.750000,2135.535156,381667600
2017-02-06,2787.500000,2900.000000,2787.500000,2850.000000,2198.203125,619772800
2017-02-13,2893.750000,2900.000000,2725.000000,2768.750000,2135.535156,472144400
2017-02-20,2800.000000,2825.000000,2775.000000,2775.000000,2140.355469,331446400
2017-02-27,2793.750000,2862.500000,2793.750000,2837.500000,2188.562012,251812800
2017-03-06,2837.500000,2850.000000,2800.000000,2850.000000,2198.203125,199816000
2017-03-13,2800.000000,2925.000000,2800.000000,2906.250000,2241.588867,357062800
2017-03-20,2931.250000,3006.250000,2868.750000,2975.000000,2294.615967,587209600
2017-03-27,2925.000000,2975.000000,2906.250000,2925.000000,2308.134277,195182000
2017-04-03,2950.000000,3106.250000,2900.000000,3050.000000,2406.772461,303624400
